431.66, 16822169121
431.66,16822169121
412.43, 16822169141
412.43,16822169141
408.13, 16822169161
408.13,16822169161
401.94, 16822169181
401.94,16822169181
402.28, 16822169201
402.28,16822169201
408.46, 16822169221
408.46,16822169221
411.09, 16822169241
411.09,16822169241
414.66, 16822169261
414.66,16822169261
410.78, 16822169281
410.78,16822169281
402.52, 16822169301
402.52,16822169301
3.43, 16822169321
3.43,16822169321
403.18, 16822169341
403.18,16822169341
401.54, 16822169361
401.54,16822169361
410.28, 16822169381
410.28,16822169381
411.96, 16822169401
411.96,16822169401
409.76, 16822169421
409.76,16822169421
405.10, 16822169441
405.10,16822169441
401.88, 16822169461
401.88,16822169461
402.10, 16822169481
402.10,16822169481
404.79, 16822169501
404.79,16822169501
413.84, 16822169521
413.84,16822169521
413.43, 16822169541
413.43,16822169541
409.98, 16822169561
409.98,16822169561
401.84, 16822169581
401.84,16822169581
404.10, 16822169601
404.10,16822169601
401.97, 16822169621
401.97,16822169621
405.62, 16822169641
405.62,16822169641
410.41, 16822169661
410.41,16822169661
410.26, 16822169681
410.26,16822169681
412.75, 16822169701
412.75,16822169701
402.11, 16822169721
402.11,16822169721
407.10, 16822169741
407.10,16822169741
403.59, 16822169761
403.59,16822169761
401.77, 16822169781
401.77,16822169781
417.41, 16822169801
417.41,16822169801
410.71, 16822169821
410.71,16822169821
