1682214934,0.0
1682214935,145.2
1682214935,239.2
1682214935,272.0
1682214935,282.9
1682214936,289.9
1682214936,293.5
1682214936,274.1
1682214936,274.7
1682214937,285.7
1682214937,293.6
1682214937,296.7
1682214937,297.9
1682214938,298.6
1682214938,296.8
1682214938,297.5
1682214938,298.4
1682214938,296.1
1682214939,297.4
1682214939,297.8
1682214939,296.9
1682214939,297.9
1682214940,298.7
1682214940,295.8
1682214940,298.0
1682214940,299.3
1682214941,300.0
1682214941,298.5
1682214941,296.6
1682214941,298.9
1682214941,297.4
1682214942,298.0
1682214942,296.8
1682214942,297.7
1682214942,296.9
1682214943,298.8
1682214943,297.8
1682214943,297.8
1682214943,300.0
1682214943,299.7
1682214944,300.0
1682214944,299.7
1682214944,299.4
1682214945,54.8
1682214945,201.9
1682214945,261.3
1682214945,281.5
1682214945,289.8
1682214946,295.3
1682214946,294.5
1682214946,296.9
1682214946,299.7
1682214947,298.8
1682214947,297.6
1682214947,298.2
1682214947,298.6
1682214947,298.1
1682214948,300.0
1682214948,296.9
1682214948,300.0
1682214948,298.9
1682214949,294.8
1682214949,299.9
1682214949,297.3
1682214949,300.0
1682214950,297.8
1682214950,299.3
1682214950,300.0
1682214950,300.0
1682214950,298.5
1682214951,296.5
1682214951,299.0
1682214951,299.1
1682214951,297.7
1682214952,296.7
1682214952,300.0
1682214952,300.0
1682214952,299.1
1682214952,297.8
1682214953,299.4
1682214953,298.8
1682214953,297.8
1682214953,298.1
1682214954,299.1
1682214954,298.0
1682214954,298.5
1682214954,296.8
1682214954,0.0
1682214955,150.2
1682214955,239.1
1682214955,262.8
1682214955,283.3
1682214956,293.9
1682214956,294.9
1682214956,299.6
1682214956,298.4
1682214956,300.0
1682214957,299.3
1682214957,299.4
1682214957,296.2
1682214957,299.1
1682214958,296.9
1682214958,297.1
1682214958,297.3
1682214958,299.3
1682214959,298.4
1682214959,294.8
1682214959,297.1
1682214959,297.7
1682214959,297.5
1682214960,300.0
1682214960,298.4
1682214960,297.5
1682214960,295.1
1682214961,295.3
1682214961,300.0
1682214961,294.6
1682214961,299.9
1682214962,300.0
1682214962,299.7
1682214962,299.9
1682214962,299.1
1682214962,298.8
1682214963,299.7
1682214963,298.7
1682214963,297.6
1682214963,298.9
1682214964,295.3
1682214964,299.1
1682214964,298.0
1682214964,299.5
1682214965,151.3
1682214965,211.3
1682214965,266.9
1682214965,285.6
1682214966,294.2
1682214966,295.5
1682214966,299.3
1682214966,299.4
1682214967,298.4
1682214967,266.3
1682214967,286.3
1682214967,296.5
1682214967,294.2
1682214968,297.3
1682214968,297.4
1682214968,296.6
1682214968,298.6
1682214969,298.6
1682214969,297.2
1682214969,299.7
1682214969,298.3
1682214970,299.7
1682214970,298.0
1682214970,299.8
1682214970,298.9
1682214970,296.5
1682214971,298.1
1682214971,299.7
1682214971,299.3
1682214971,297.9
1682214972,298.6
1682214972,298.1
1682214972,294.3
1682214972,296.6
1682214972,296.7
1682214973,298.3
1682214973,300.0
1682214973,298.8
1682214973,296.9
1682214974,299.4
1682214974,300.0
1682214974,299.0
1682214974,295.4
1682214975,0.0
1682214975,158.4
1682214975,245.8
1682214975,263.8
1682214975,284.8
1682214976,298.0
1682214976,294.0
1682214976,298.8
1682214976,298.4
1682214977,295.8
1682214977,286.6
1682214977,265.5
1682214977,286.7
1682214978,294.2
1682214978,295.2
1682214978,297.0
1682214978,296.7
1682214979,298.8
1682214979,298.2
1682214979,297.6
1682214979,296.0
1682214979,297.3
1682214980,297.1
1682214980,297.4
1682214980,297.5
1682214980,298.9
1682214981,295.2
1682214981,297.4
1682214981,298.7
1682214981,297.3
1682214982,299.7
1682214982,295.6
1682214982,298.4
1682214982,299.8
1682214983,300.0
1682214983,295.4
1682214983,292.9
1682214983,300.0
1682214983,298.8
1682214984,297.9
1682214984,293.4
1682214984,293.3
1682214984,295.1
