1682214467,0.0
1682214467,93.6
1682214467,134.3
1682214468,173.3
1682214468,186.5
1682214468,193.4
1682214468,196.8
1682214468,198.4
1682214469,199.0
1682214469,196.8
1682214469,198.6
1682214469,198.6
1682214469,199.3
1682214470,198.6
1682214470,198.4
1682214470,199.1
1682214470,198.2
1682214470,199.3
1682214471,198.6
1682214471,195.7
1682214471,200.0
1682214471,198.5
1682214471,198.8
1682214472,198.8
1682214472,198.7
1682214472,197.3
1682214472,199.0
1682214472,199.0
1682214473,199.4
1682214473,200.0
1682214473,200.0
1682214473,199.3
1682214473,198.3
1682214474,199.4
1682214474,200.0
1682214474,198.7
1682214474,199.2
1682214474,198.2
1682214475,198.6
1682214475,197.3
1682214475,200.0
1682214475,199.4
1682214475,198.0
1682214476,200.0
1682214476,198.9
1682214476,200.0
1682214476,199.5
1682214476,199.0
1682214477,199.4
1682214477,32.7
1682214477,132.5
1682214477,159.5
1682214478,182.9
1682214478,195.2
1682214478,193.5
1682214478,197.0
1682214479,200.0
1682214479,198.6
1682214479,199.3
1682214479,196.8
1682214479,197.3
1682214480,198.9
1682214480,195.7
1682214480,198.9
1682214480,197.5
1682214481,199.9
1682214481,198.7
1682214481,198.8
1682214481,197.5
1682214481,199.9
1682214482,199.6
1682214482,198.1
1682214482,196.9
1682214482,197.7
1682214483,200.0
1682214483,196.6
1682214483,197.0
1682214483,196.4
1682214484,199.2
1682214484,198.8
1682214484,197.8
1682214484,189.1
1682214485,194.2
1682214485,197.7
1682214485,196.2
1682214485,196.1
1682214486,197.9
1682214486,198.4
1682214486,197.9
1682214486,199.1
1682214487,199.7
1682214487,34.8
1682214487,133.5
1682214488,172.2
1682214488,190.6
1682214488,192.5
1682214488,196.2
1682214489,195.9
1682214489,196.1
1682214489,198.9
1682214489,197.8
1682214490,197.6
1682214490,180.2
1682214490,186.5
1682214490,194.3
1682214491,186.4
1682214491,185.8
1682214491,188.5
1682214492,194.8
1682214492,193.4
1682214492,192.5
1682214493,193.8
1682214493,194.6
1682214493,195.9
1682214493,180.4
1682214494,188.3
1682214494,180.1
1682214495,190.4
1682214495,176.2
1682214495,177.0
1682214496,156.3
1682214496,162.0
1682214497,161.2
1682214497,0.0
1682214498,124.0
1682214498,168.9
1682214498,186.8
1682214498,192.8
1682214499,184.0
1682214499,190.8
1682214499,194.3
1682214500,186.6
1682214500,192.9
1682214500,194.7
1682214500,196.2
1682214501,195.9
1682214501,193.2
1682214501,192.3
1682214502,194.7
1682214502,198.4
1682214502,198.0
1682214502,198.2
1682214502,198.5
1682214503,198.8
1682214503,200.0
1682214503,191.4
1682214504,192.5
1682214504,194.9
1682214504,199.3
1682214504,198.8
1682214504,197.6
1682214505,198.9
1682214505,198.2
1682214505,197.7
1682214506,195.7
1682214506,187.0
1682214506,193.4
1682214506,192.7
1682214507,195.0
1682214507,197.7
1682214507,60.2
1682214507,144.2
1682214508,179.1
1682214508,192.8
1682214508,192.5
1682214508,197.4
1682214509,197.1
1682214509,197.1
1682214509,185.7
1682214509,192.3
1682214510,195.2
1682214510,196.2
1682214510,190.5
1682214510,196.2
1682214511,197.8
1682214511,196.8
1682214511,198.5
1682214511,197.7
1682214512,196.7
1682214512,194.7
1682214512,198.8
1682214512,196.9
1682214513,196.9
1682214513,199.1
1682214513,197.8
1682214513,199.2
1682214514,200.0
1682214514,194.7
1682214514,196.1
1682214514,198.7
1682214514,198.4
1682214515,199.5
1682214515,198.4
1682214515,200.0
1682214515,198.7
1682214516,198.6
1682214516,199.7
1682214516,197.6
1682214516,197.1
1682214516,199.5
1682214517,198.9
1682214517,200.0
